TradeRecord [buyerId=1, sellerId=142, timestamp=2021-05-18T01:29:01.180701700, product=Item [price=2, delivery=1]]
TradeRecord [buyerId=120, sellerId=52, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=3, delivery=8]]
TradeRecord [buyerId=121, sellerId=123, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=6, delivery=4]]
TradeRecord [buyerId=122, sellerId=133, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=4, delivery=5]]
TradeRecord [buyerId=123, sellerId=148, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=2, delivery=8]]
TradeRecord [buyerId=124, sellerId=86, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=6, delivery=7]]
TradeRecord [buyerId=125, sellerId=68, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=6, delivery=3]]
TradeRecord [buyerId=126, sellerId=102, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=10, delivery=10]]
TradeRecord [buyerId=127, sellerId=86, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=9, delivery=3]]
TradeRecord [buyerId=128, sellerId=129, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=8, delivery=10]]
TradeRecord [buyerId=129, sellerId=58, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=6, delivery=1]]
TradeRecord [buyerId=130, sellerId=72, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=4, delivery=1]]
TradeRecord [buyerId=131, sellerId=142, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=1, delivery=7]]
TradeRecord [buyerId=133, sellerId=111, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=4, delivery=9]]
TradeRecord [buyerId=134, sellerId=107, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=5, delivery=6]]
TradeRecord [buyerId=135, sellerId=36, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=4, delivery=3]]
TradeRecord [buyerId=136, sellerId=27, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=1, delivery=7]]
TradeRecord [buyerId=137, sellerId=23, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=7, delivery=5]]
TradeRecord [buyerId=138, sellerId=127, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=3, delivery=5]]
TradeRecord [buyerId=139, sellerId=88, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=5, delivery=9]]
TradeRecord [buyerId=140, sellerId=147, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=1, delivery=6]]
TradeRecord [buyerId=141, sellerId=136, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=9, delivery=4]]
TradeRecord [buyerId=142, sellerId=51, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=9, delivery=4]]
TradeRecord [buyerId=143, sellerId=13, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=10, delivery=6]]
TradeRecord [buyerId=144, sellerId=150, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=6, delivery=10]]
TradeRecord [buyerId=146, sellerId=43, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=9, delivery=7]]
TradeRecord [buyerId=147, sellerId=117, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=3, delivery=3]]
TradeRecord [buyerId=148, sellerId=30, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=6, delivery=6]]
TradeRecord [buyerId=149, sellerId=8, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=3, delivery=5]]
TradeRecord [buyerId=150, sellerId=60, timestamp=2021-05-18T01:29:01.259553900, product=Item [price=10, delivery=7]]
TradeRecord [buyerId=3, sellerId=138, timestamp=2021-05-18T01:29:01.260053, product=Item [price=3, delivery=10]]
TradeRecord [buyerId=4, sellerId=83, timestamp=2021-05-18T01:29:01.260053, product=Item [price=3, delivery=6]]
TradeRecord [buyerId=5, sellerId=16, timestamp=2021-05-18T01:29:01.260053, product=Item [price=7, delivery=7]]
TradeRecord [buyerId=6, sellerId=147, timestamp=2021-05-18T01:29:01.260053, product=Item [price=3, delivery=10]]
TradeRecord [buyerId=7, sellerId=20, timestamp=2021-05-18T01:29:01.260053, product=Item [price=5, delivery=5]]
TradeRecord [buyerId=8, sellerId=97, timestamp=2021-05-18T01:29:01.260053, product=Item [price=8, delivery=7]]
TradeRecord [buyerId=9, sellerId=130, timestamp=2021-05-18T01:29:01.260053, product=Item [price=2, delivery=5]]
TradeRecord [buyerId=10, sellerId=69, timestamp=2021-05-18T01:29:01.260053, product=Item [price=2, delivery=2]]
TradeRecord [buyerId=11, sellerId=40, timestamp=2021-05-18T01:29:01.260053, product=Item [price=9, delivery=4]]
TradeRecord [buyerId=12, sellerId=19, timestamp=2021-05-18T01:29:01.260053, product=Item [price=6, delivery=2]]
TradeRecord [buyerId=13, sellerId=105, timestamp=2021-05-18T01:29:01.260053, product=Item [price=6, delivery=10]]
TradeRecord [buyerId=14, sellerId=52, timestamp=2021-05-18T01:29:01.260053, product=Item [price=1, delivery=10]]
TradeRecord [buyerId=15, sellerId=86, timestamp=2021-05-18T01:29:01.260053, product=Item [price=8, delivery=9]]
TradeRecord [buyerId=16, sellerId=42, timestamp=2021-05-18T01:29:01.260053, product=Item [price=9, delivery=3]]
TradeRecord [buyerId=17, sellerId=58, timestamp=2021-05-18T01:29:01.260053, product=Item [price=10, delivery=8]]
TradeRecord [buyerId=18, sellerId=112, timestamp=2021-05-18T01:29:01.260053, product=Item [price=4, delivery=8]]
TradeRecord [buyerId=19, sellerId=105, timestamp=2021-05-18T01:29:01.260053, product=Item [price=5, delivery=2]]
TradeRecord [buyerId=20, sellerId=4, timestamp=2021-05-18T01:29:01.260053, product=Item [price=6, delivery=1]]
TradeRecord [buyerId=23, sellerId=63, timestamp=2021-05-18T01:29:01.260053, product=Item [price=9, delivery=8]]
TradeRecord [buyerId=24, sellerId=95, timestamp=2021-05-18T01:29:01.260053, product=Item [price=5, delivery=6]]
TradeRecord [buyerId=25, sellerId=81, timestamp=2021-05-18T01:29:01.260552, product=Item [price=3, delivery=3]]
TradeRecord [buyerId=26, sellerId=39, timestamp=2021-05-18T01:29:01.260552, product=Item [price=1, delivery=7]]
TradeRecord [buyerId=27, sellerId=127, timestamp=2021-05-18T01:29:01.260552, product=Item [price=7, delivery=2]]
TradeRecord [buyerId=28, sellerId=58, timestamp=2021-05-18T01:29:01.260552, product=Item [price=8, delivery=5]]
TradeRecord [buyerId=29, sellerId=12, timestamp=2021-05-18T01:29:01.260552, product=Item [price=10, delivery=2]]
TradeRecord [buyerId=30, sellerId=123, timestamp=2021-05-18T01:29:01.260552, product=Item [price=4, delivery=10]]
TradeRecord [buyerId=31, sellerId=107, timestamp=2021-05-18T01:29:01.260552, product=Item [price=5, delivery=6]]
TradeRecord [buyerId=32, sellerId=54, timestamp=2021-05-18T01:29:01.260552, product=Item [price=9, delivery=5]]
TradeRecord [buyerId=33, sellerId=84, timestamp=2021-05-18T01:29:01.260552, product=Item [price=9, delivery=5]]
TradeRecord [buyerId=34, sellerId=128, timestamp=2021-05-18T01:29:01.260552, product=Item [price=6, delivery=9]]
TradeRecord [buyerId=35, sellerId=135, timestamp=2021-05-18T01:29:01.260552, product=Item [price=8, delivery=10]]
TradeRecord [buyerId=36, sellerId=3, timestamp=2021-05-18T01:29:01.260552, product=Item [price=8, delivery=9]]
TradeRecord [buyerId=37, sellerId=102, timestamp=2021-05-18T01:29:01.260552, product=Item [price=7, delivery=1]]
TradeRecord [buyerId=38, sellerId=54, timestamp=2021-05-18T01:29:01.260552, product=Item [price=9, delivery=4]]
TradeRecord [buyerId=39, sellerId=137, timestamp=2021-05-18T01:29:01.260552, product=Item [price=9, delivery=4]]
TradeRecord [buyerId=40, sellerId=89, timestamp=2021-05-18T01:29:01.260552, product=Item [price=1, delivery=7]]
TradeRecord [buyerId=42, sellerId=111, timestamp=2021-05-18T01:29:01.260552, product=Item [price=5, delivery=3]]
TradeRecord [buyerId=43, sellerId=26, timestamp=2021-05-18T01:29:01.260552, product=Item [price=4, delivery=1]]
TradeRecord [buyerId=44, sellerId=105, timestamp=2021-05-18T01:29:01.260552, product=Item [price=5, delivery=8]]
TradeRecord [buyerId=45, sellerId=67, timestamp=2021-05-18T01:29:01.260552, product=Item [price=7, delivery=5]]
TradeRecord [buyerId=46, sellerId=113, timestamp=2021-05-18T01:29:01.260552, product=Item [price=3, delivery=6]]
TradeRecord [buyerId=47, sellerId=53, timestamp=2021-05-18T01:29:01.260552, product=Item [price=10, delivery=9]]
TradeRecord [buyerId=48, sellerId=64, timestamp=2021-05-18T01:29:01.260552, product=Item [price=9, delivery=9]]
TradeRecord [buyerId=49, sellerId=98, timestamp=2021-05-18T01:29:01.260552, product=Item [price=3, delivery=6]]
TradeRecord [buyerId=50, sellerId=7, timestamp=2021-05-18T01:29:01.260552, product=Item [price=1, delivery=7]]
TradeRecord [buyerId=51, sellerId=12, timestamp=2021-05-18T01:29:01.260552, product=Item [price=2, delivery=5]]
TradeRecord [buyerId=52, sellerId=122, timestamp=2021-05-18T01:29:01.260552, product=Item [price=3, delivery=1]]
TradeRecord [buyerId=53, sellerId=84, timestamp=2021-05-18T01:29:01.260552, product=Item [price=7, delivery=9]]
TradeRecord [buyerId=54, sellerId=34, timestamp=2021-05-18T01:29:01.260552, product=Item [price=1, delivery=5]]
TradeRecord [buyerId=56, sellerId=49, timestamp=2021-05-18T01:29:01.260552, product=Item [price=1, delivery=10]]
TradeRecord [buyerId=57, sellerId=47, timestamp=2021-05-18T01:29:01.260552, product=Item [price=4, delivery=1]]
TradeRecord [buyerId=58, sellerId=74, timestamp=2021-05-18T01:29:01.260552, product=Item [price=7, delivery=6]]
TradeRecord [buyerId=59, sellerId=52, timestamp=2021-05-18T01:29:01.260552, product=Item [price=10, delivery=4]]
TradeRecord [buyerId=60, sellerId=63, timestamp=2021-05-18T01:29:01.260552, product=Item [price=9, delivery=3]]
TradeRecord [buyerId=61, sellerId=99, timestamp=2021-05-18T01:29:01.260552, product=Item [price=6, delivery=10]]
TradeRecord [buyerId=62, sellerId=59, timestamp=2021-05-18T01:29:01.260552, product=Item [price=3, delivery=9]]
TradeRecord [buyerId=63, sellerId=24, timestamp=2021-05-18T01:29:01.260552, product=Item [price=10, delivery=4]]
TradeRecord [buyerId=64, sellerId=14, timestamp=2021-05-18T01:29:01.260552, product=Item [price=6, delivery=6]]
TradeRecord [buyerId=65, sellerId=76, timestamp=2021-05-18T01:29:01.260552, product=Item [price=9, delivery=8]]
TradeRecord [buyerId=66, sellerId=101, timestamp=2021-05-18T01:29:01.260552, product=Item [price=7, delivery=3]]
TradeRecord [buyerId=67, sellerId=87, timestamp=2021-05-18T01:29:01.260552, product=Item [price=5, delivery=1]]
TradeRecord [buyerId=68, sellerId=72, timestamp=2021-05-18T01:29:01.260552, product=Item [price=10, delivery=10]]
TradeRecord [buyerId=69, sellerId=102, timestamp=2021-05-18T01:29:01.260552, product=Item [price=2, delivery=9]]
TradeRecord [buyerId=70, sellerId=90, timestamp=2021-05-18T01:29:01.260552, product=Item [price=8, delivery=2]]
TradeRecord [buyerId=72, sellerId=51, timestamp=2021-05-18T01:29:01.260552, product=Item [price=3, delivery=7]]
TradeRecord [buyerId=73, sellerId=126, timestamp=2021-05-18T01:29:01.260552, product=Item [price=9, delivery=10]]
TradeRecord [buyerId=74, sellerId=150, timestamp=2021-05-18T01:29:01.260552, product=Item [price=1, delivery=3]]
TradeRecord [buyerId=75, sellerId=118, timestamp=2021-05-18T01:29:01.260552, product=Item [price=4, delivery=2]]
TradeRecord [buyerId=76, sellerId=15, timestamp=2021-05-18T01:29:01.260552, product=Item [price=2, delivery=2]]
TradeRecord [buyerId=79, sellerId=34, timestamp=2021-05-18T01:29:01.260552, product=Item [price=2, delivery=10]]
TradeRecord [buyerId=80, sellerId=35, timestamp=2021-05-18T01:29:01.260552, product=Item [price=4, delivery=1]]
TradeRecord [buyerId=81, sellerId=27, timestamp=2021-05-18T01:29:01.260552, product=Item [price=10, delivery=3]]
TradeRecord [buyerId=83, sellerId=138, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=3, delivery=9]]
TradeRecord [buyerId=84, sellerId=88, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=3, delivery=3]]
TradeRecord [buyerId=85, sellerId=52, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=2, delivery=8]]
TradeRecord [buyerId=86, sellerId=139, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=6, delivery=5]]
TradeRecord [buyerId=87, sellerId=90, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=1, delivery=3]]
TradeRecord [buyerId=88, sellerId=118, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=9, delivery=4]]
TradeRecord [buyerId=89, sellerId=40, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=9, delivery=10]]
TradeRecord [buyerId=90, sellerId=76, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=8, delivery=1]]
TradeRecord [buyerId=91, sellerId=113, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=8, delivery=10]]
TradeRecord [buyerId=92, sellerId=148, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=2, delivery=7]]
TradeRecord [buyerId=93, sellerId=28, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=9, delivery=8]]
TradeRecord [buyerId=94, sellerId=108, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=8, delivery=4]]
TradeRecord [buyerId=95, sellerId=89, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=2, delivery=9]]
TradeRecord [buyerId=97, sellerId=37, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=4, delivery=10]]
TradeRecord [buyerId=98, sellerId=7, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=6, delivery=4]]
TradeRecord [buyerId=99, sellerId=128, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=9, delivery=3]]
TradeRecord [buyerId=100, sellerId=32, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=5, delivery=1]]
TradeRecord [buyerId=101, sellerId=9, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=3, delivery=3]]
TradeRecord [buyerId=102, sellerId=106, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=4, delivery=6]]
TradeRecord [buyerId=103, sellerId=141, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=6, delivery=9]]
TradeRecord [buyerId=104, sellerId=124, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=6, delivery=2]]
TradeRecord [buyerId=105, sellerId=119, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=6, delivery=2]]
TradeRecord [buyerId=106, sellerId=113, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=8, delivery=10]]
TradeRecord [buyerId=107, sellerId=136, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=3, delivery=5]]
TradeRecord [buyerId=108, sellerId=56, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=1, delivery=8]]
TradeRecord [buyerId=109, sellerId=105, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=1, delivery=9]]
TradeRecord [buyerId=111, sellerId=144, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=3, delivery=10]]
TradeRecord [buyerId=112, sellerId=122, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=7, delivery=4]]
TradeRecord [buyerId=113, sellerId=137, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=2, delivery=4]]
TradeRecord [buyerId=114, sellerId=150, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=9, delivery=3]]
TradeRecord [buyerId=115, sellerId=130, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=3, delivery=1]]
TradeRecord [buyerId=116, sellerId=122, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=7, delivery=10]]
TradeRecord [buyerId=117, sellerId=125, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=6, delivery=6]]
TradeRecord [buyerId=118, sellerId=65, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=5, delivery=10]]
TradeRecord [buyerId=119, sellerId=112, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=5, delivery=3]]
TradeRecord [buyerId=120, sellerId=137, timestamp=2021-05-18T01:29:01.261051300, product=Item [price=1, delivery=8]]
TradeRecord [buyerId=121, sellerId=113, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=10, delivery=7]]
TradeRecord [buyerId=122, sellerId=53, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=5, delivery=6]]
TradeRecord [buyerId=123, sellerId=138, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=6, delivery=3]]
TradeRecord [buyerId=124, sellerId=105, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=3, delivery=1]]
TradeRecord [buyerId=125, sellerId=51, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=1, delivery=8]]
TradeRecord [buyerId=126, sellerId=4, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=8, delivery=3]]
TradeRecord [buyerId=127, sellerId=111, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=7, delivery=1]]
TradeRecord [buyerId=128, sellerId=29, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=8, delivery=4]]
TradeRecord [buyerId=129, sellerId=80, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=1, delivery=2]]
TradeRecord [buyerId=130, sellerId=4, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=1, delivery=6]]
TradeRecord [buyerId=131, sellerId=74, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=2, delivery=6]]
TradeRecord [buyerId=133, sellerId=36, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=2, delivery=1]]
TradeRecord [buyerId=134, sellerId=9, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=10, delivery=1]]
TradeRecord [buyerId=135, sellerId=7, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=7, delivery=8]]
TradeRecord [buyerId=136, sellerId=125, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=9, delivery=9]]
TradeRecord [buyerId=137, sellerId=89, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=9, delivery=7]]
TradeRecord [buyerId=138, sellerId=74, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=4, delivery=7]]
TradeRecord [buyerId=139, sellerId=76, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=4, delivery=2]]
TradeRecord [buyerId=140, sellerId=115, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=2, delivery=9]]
TradeRecord [buyerId=141, sellerId=52, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=2, delivery=7]]
TradeRecord [buyerId=142, sellerId=33, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=5, delivery=7]]
TradeRecord [buyerId=143, sellerId=23, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=1, delivery=5]]
TradeRecord [buyerId=144, sellerId=62, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=8, delivery=4]]
TradeRecord [buyerId=146, sellerId=92, timestamp=2021-05-18T01:29:01.261550100, product=Item [price=6, delivery=5]]
TradeRecord [buyerId=147, sellerId=75, timestamp=2021-05-18T01:29:01.262047600, product=Item [price=1, delivery=6]]
TradeRecord [buyerId=148, sellerId=142, timestamp=2021-05-18T01:29:01.262047600, product=Item [price=10, delivery=7]]
TradeRecord [buyerId=149, sellerId=42, timestamp=2021-05-18T01:29:01.262047600, product=Item [price=1, delivery=4]]
TradeRecord [buyerId=150, sellerId=46, timestamp=2021-05-18T01:29:01.262047600, product=Item [price=10, delivery=9]]
TradeRecord [buyerId=3, sellerId=46, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=3, delivery=1]]
TradeRecord [buyerId=4, sellerId=50, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=2, delivery=2]]
TradeRecord [buyerId=5, sellerId=53, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=1, delivery=3]]
TradeRecord [buyerId=6, sellerId=127, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=9, delivery=4]]
TradeRecord [buyerId=7, sellerId=75, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=1, delivery=2]]
TradeRecord [buyerId=8, sellerId=69, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=7, delivery=10]]
TradeRecord [buyerId=9, sellerId=127, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=4, delivery=9]]
TradeRecord [buyerId=10, sellerId=14, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=10, delivery=10]]
TradeRecord [buyerId=11, sellerId=131, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=5, delivery=1]]
TradeRecord [buyerId=12, sellerId=8, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=2, delivery=10]]
TradeRecord [buyerId=13, sellerId=38, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=1, delivery=6]]
TradeRecord [buyerId=14, sellerId=29, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=3, delivery=8]]
TradeRecord [buyerId=15, sellerId=121, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=5, delivery=5]]
TradeRecord [buyerId=16, sellerId=98, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=8, delivery=7]]
TradeRecord [buyerId=17, sellerId=10, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=1, delivery=3]]
TradeRecord [buyerId=18, sellerId=122, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=7, delivery=6]]
TradeRecord [buyerId=19, sellerId=54, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=7, delivery=9]]
TradeRecord [buyerId=20, sellerId=49, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=6, delivery=6]]
TradeRecord [buyerId=23, sellerId=40, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=6, delivery=4]]
TradeRecord [buyerId=24, sellerId=42, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=8, delivery=5]]
TradeRecord [buyerId=25, sellerId=93, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=5, delivery=8]]
TradeRecord [buyerId=26, sellerId=150, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=7, delivery=1]]
TradeRecord [buyerId=27, sellerId=92, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=6, delivery=3]]
TradeRecord [buyerId=28, sellerId=117, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=4, delivery=2]]
TradeRecord [buyerId=29, sellerId=113, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=3, delivery=5]]
TradeRecord [buyerId=30, sellerId=76, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=7, delivery=7]]
TradeRecord [buyerId=31, sellerId=121, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=1, delivery=3]]
TradeRecord [buyerId=32, sellerId=62, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=4, delivery=9]]
TradeRecord [buyerId=33, sellerId=13, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=5, delivery=5]]
TradeRecord [buyerId=34, sellerId=106, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=10, delivery=3]]
TradeRecord [buyerId=35, sellerId=140, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=7, delivery=6]]
TradeRecord [buyerId=36, sellerId=25, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=6, delivery=7]]
TradeRecord [buyerId=37, sellerId=100, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=10, delivery=6]]
TradeRecord [buyerId=38, sellerId=36, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=7, delivery=8]]
TradeRecord [buyerId=39, sellerId=107, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=8, delivery=9]]
TradeRecord [buyerId=40, sellerId=33, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=4, delivery=9]]
TradeRecord [buyerId=42, sellerId=144, timestamp=2021-05-18T01:29:01.262546800, product=Item [price=9, delivery=2]]
TradeRecord [buyerId=43, sellerId=89, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=1, delivery=2]]
TradeRecord [buyerId=44, sellerId=90, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=8, delivery=7]]
TradeRecord [buyerId=45, sellerId=38, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=10, delivery=10]]
TradeRecord [buyerId=46, sellerId=142, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=6, delivery=9]]
TradeRecord [buyerId=47, sellerId=102, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=10, delivery=1]]
TradeRecord [buyerId=48, sellerId=148, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=4, delivery=1]]
TradeRecord [buyerId=49, sellerId=136, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=9, delivery=8]]
TradeRecord [buyerId=50, sellerId=59, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=10, delivery=7]]
TradeRecord [buyerId=51, sellerId=95, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=1, delivery=4]]
TradeRecord [buyerId=52, sellerId=138, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=5, delivery=9]]
TradeRecord [buyerId=53, sellerId=119, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=4, delivery=5]]
TradeRecord [buyerId=54, sellerId=58, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=9, delivery=2]]
TradeRecord [buyerId=56, sellerId=90, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=5, delivery=5]]
TradeRecord [buyerId=57, sellerId=31, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=8, delivery=4]]
TradeRecord [buyerId=58, sellerId=28, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=8, delivery=1]]
TradeRecord [buyerId=59, sellerId=128, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=10, delivery=3]]
TradeRecord [buyerId=60, sellerId=44, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=4, delivery=9]]
TradeRecord [buyerId=61, sellerId=98, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=6, delivery=9]]
TradeRecord [buyerId=62, sellerId=97, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=5, delivery=9]]
TradeRecord [buyerId=63, sellerId=142, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=1, delivery=7]]
TradeRecord [buyerId=64, sellerId=59, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=5, delivery=2]]
TradeRecord [buyerId=65, sellerId=99, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=3, delivery=2]]
TradeRecord [buyerId=66, sellerId=139, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=1, delivery=2]]
TradeRecord [buyerId=67, sellerId=129, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=2, delivery=10]]
TradeRecord [buyerId=68, sellerId=142, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=5, delivery=1]]
TradeRecord [buyerId=69, sellerId=12, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=1, delivery=8]]
TradeRecord [buyerId=70, sellerId=137, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=3, delivery=1]]
TradeRecord [buyerId=72, sellerId=113, timestamp=2021-05-18T01:29:01.263045600, product=Item [price=8, delivery=6]]
TradeRecord [buyerId=73, sellerId=46, timestamp=2021-05-18T01:29:01.263544500, product=Item [price=6, delivery=7]]
TradeRecord [buyerId=74, sellerId=104, timestamp=2021-05-18T01:29:01.263544500, product=Item [price=9, delivery=3]]
TradeRecord [buyerId=75, sellerId=109, timestamp=2021-05-18T01:29:01.263544500, product=Item [price=1, delivery=1]]
